,id,model,src,candidate,reference,coherence,consistency,fluency,relevance,exp_bart_score_cnn_src_hypo,delta_coherence,delta_consistency,delta_fluency,delta_relevance
1423,dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,M10,"A lonely man has taken his search for love - or lust - online , posting an advertisement complete with his desires , or 'requirements ' . The outback Casanova , who lives in Humpty Doo , Northern Territory , detailed his dream girl on Gumtree . 'WANTED ! ! ! ! ! girlfriend/wife , must love pets ... Accomodation available , position MAY offer company car , phone and laptop , to the 'successful candidate ' , ' it reads . Scroll down for video 'Rich' who lives in Humpty Doo , Northern Territory , detailed his dream girl on Gumtree 'Prefer NON drinker and smoker ( i know i 'm dreamin ) , fit attractive , will get free gym membership , to a gym of there choice , phone of there choice , must be reliable , honest , and loyal , good around th house , be good with their hands , good cook , great in bed . ' The advertisement outlined how the successful applicant must enjoy the outdoors , but is also 'also a princess when need to be ' . For his part , the 31-year-old only identified as Rich , described himself as : 'athletic build , white , heavily tattoo 'd brown hair , brown eyes , do n't drink , do n't smoke , DO N'T do drugs , like travelling , love the outdoors , sports , fishing , camping blah blah blah . ' The post continues : '175cm tall , WELL Endowed , own my own property ( s ) make great money , succesful , love cars , bikes , very independant . ' The 31-year-old 's advertisement included a list of requirements in his potential partner , and personal details about himself The advertisement outlined how the successful applicant must enjoy the outdoors , but is also 'also a princess when need to be ' Rich also said he is 'not shy of blowin cash on my woman ' , and his potential partner would 'receive lots of benefits ' . And , there 's no reason to be shy ladies , 'Rich ' promised 'all reasonable offers will be considered ' . The hopeless romantic also stated former partners need not apply . Daily Mail Australia unsuccessfully attempted to contact the man behind the commercial .","` rich ' prefer non drinker and smoker will get free gym membership . It is also ` also a princess when need to be ' for his part in humpty doo , northern territory . Outback casanova , who lives in northern territory , detailed his dream girl on gumtree .","Man posted advertisement seeking 'girlfriend/wife ' on Gumtree . Rich , 31 , says potential partner would be showered with gifts and benefits . Post says the lucky girl would a gym membership , phone , laptop and car . 'Previous applicants need NOT apply ( NO exs ) ' the advertisement says .",0.16666666666666669,1.0,0.16666666666666669,0.33333333333333337,0.04252730301268484,0.12413936365398184,0.9574726969873152,0.12413936365398184,0.29080603032064856
1424,dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,M11,"The owners of this house better not leave too quickly , after a speed camera was angled directly on their front door . The bright yellow gatso had previously enforced the 30mph speed limit for motorists along the residential road in Handsworth , Birmingham . However , it has not been working for two years after every single fixed device was switched off in the West Midlands . Big Brother is watching : A speed camera has been turned round and is pointing at this house in Birmingham , West Midlands The speed camera has not been working for more than two years Around 300 speed and traffic camera , using old technology , were turned off across the region in March 2013 In there place , speed enforcement operations have been carried out by a small number of mobile camera units , fixed cameras on motorways and traffic officers on patrol . Mystery surrounds who had re-pointed the camera , but a spokesman for Birmingham City Council said they were aware of it . One of their engineers will now be visiting the site and the camera could be removed completely . 'Fixed location safety cameras have been decommissioned across the West Midlands since 2013 as the technology inside them had become obsolete , ' the spokesman said . 'Plans for a pilot at a limited number of sites , using digital technology , is currently in development . 'Now the issue with this camera in Wellington Road has been brought to our attention , we will take any appropriate action at the site . ' The spokesman confirmed that there were no plans to include the camera in Wellington Road in the new pilot . The owners of the house were not available for comment .","The bright yellow gatso had previously enforced the 30mph speed limit for motorists . It has not been working for two years , a single fixed device was switched off in west midlands . It is a speed camera has been turned round and is pointing at this house in birmingham . The speed has been been taken by a small number of mobile cameras .","Speed camera discovered pointing at house in Handsworth , Birmingham . Fixed cameras switched off across the West Midlands in Spring of 2013 . Site is not going to be part of a new trial using digital technology . Obsolete camera may now be taken down after engineers examine device .",0.41666666666666663,1.0,0.8333333333333333,0.9166666666666667,0.13664150037953,0.28002516628713664,0.86335849962047,0.6966918329538032,0.7800251662871367
1432,dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,M23,"The owners of this house better not leave too quickly , after a speed camera was angled directly on their front door . The bright yellow gatso had previously enforced the 30mph speed limit for motorists along the residential road in Handsworth , Birmingham . However , it has not been working for two years after every single fixed device was switched off in the West Midlands . Big Brother is watching : A speed camera has been turned round and is pointing at this house in Birmingham , West Midlands The speed camera has not been working for more than two years Around 300 speed and traffic camera , using old technology , were turned off across the region in March 2013 In there place , speed enforcement operations have been carried out by a small number of mobile camera units , fixed cameras on motorways and traffic officers on patrol . Mystery surrounds who had re-pointed the camera , but a spokesman for Birmingham City Council said they were aware of it . One of their engineers will now be visiting the site and the camera could be removed completely . 'Fixed location safety cameras have been decommissioned across the West Midlands since 2013 as the technology inside them had become obsolete , ' the spokesman said . 'Plans for a pilot at a limited number of sites , using digital technology , is currently in development . 'Now the issue with this camera in Wellington Road has been brought to our attention , we will take any appropriate action at the site . ' The spokesman confirmed that there were no plans to include the camera in Wellington Road in the new pilot . The owners of the house were not available for comment .","Speed camera pointed at house in birmingham , west midlands . Every single fixed device in the region was switched off in march 2013 .","Speed camera discovered pointing at house in Handsworth , Birmingham . Fixed cameras switched off across the West Midlands in Spring of 2013 . Site is not going to be part of a new trial using digital technology . Obsolete camera may now be taken down after engineers examine device .",0.5,1.0,1.0,0.9166666666666667,0.12369272668770065,0.37630727331229935,0.8763072733122994,0.8763072733122994,0.7929739399789661
1435,dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,M5,"The owners of this house better not leave too quickly , after a speed camera was angled directly on their front door . The bright yellow gatso had previously enforced the 30mph speed limit for motorists along the residential road in Handsworth , Birmingham . However , it has not been working for two years after every single fixed device was switched off in the West Midlands . Big Brother is watching : A speed camera has been turned round and is pointing at this house in Birmingham , West Midlands The speed camera has not been working for more than two years Around 300 speed and traffic camera , using old technology , were turned off across the region in March 2013 In there place , speed enforcement operations have been carried out by a small number of mobile camera units , fixed cameras on motorways and traffic officers on patrol . Mystery surrounds who had re-pointed the camera , but a spokesman for Birmingham City Council said they were aware of it . One of their engineers will now be visiting the site and the camera could be removed completely . 'Fixed location safety cameras have been decommissioned across the West Midlands since 2013 as the technology inside them had become obsolete , ' the spokesman said . 'Plans for a pilot at a limited number of sites , using digital technology , is currently in development . 'Now the issue with this camera in Wellington Road has been brought to our attention , we will take any appropriate action at the site . ' The spokesman confirmed that there were no plans to include the camera in Wellington Road in the new pilot . The owners of the house were not available for comment .","However , it has not been working for two years after every single fixed device was switched off in the west midlands . Big brother is watching : a speed camera has been turned round and is pointing at this house in birmingham , west midlands the speed camera has not been working for more than two years","Speed camera discovered pointing at house in Handsworth , Birmingham . Fixed cameras switched off across the West Midlands in Spring of 2013 . Site is not going to be part of a new trial using digital technology . Obsolete camera may now be taken down after engineers examine device .",0.41666666666666663,1.0,0.8333333333333333,0.75,0.18464304446649665,0.23202362220016998,0.8153569555335034,0.6486902888668367,0.5653569555335034
1441,dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,M14,"Filipe Luis insists he wants to stay at Chelsea until the end of his contract , despite Atletico Madrid considering bringing him back in the summer . The full back signed a three-year contract when he moved from the Spanish champions last July , but has struggled to make the left back position his own at Stamford Bridge . Atletico hope that may give them leverage , but Luis said : ‘ I ’ m happy at Chelsea . I want to stay at the club until the end of my contract. ’ Filipe Luis insists he wants to stay at Chelsea ( right ) , despite Atletico Madrid considering re-signing him Luis played in Brazil ’ s friendly wins against France and Chile during the international break , but attentions now turn to the Premier League title run-in . And Chelsea manager Jose Mourinho is refusing to let his league leaders rest on their laurels until the job is done . ‘ He always asks for everybody to be focused and concentrate in the matches and try to win every game we play , ’ Luis added . ‘ He always says that to us . He never says anything else . ‘ It ’ s really difficult . We have nine really difficult games . We have to be better than ever but I think we ’ re prepared to cope with the hard situation that we have. ’ The defender 's attentions now turn to the Premier League having played for Brazil against France and Chile",Filipe luis insists he wants to stay at chelsea until the end of his contract . The full back signed a three-year contract when he moved from the spanish champions last july . Luis played in brazil 's friendly wins against france and chile .,Filipe Luis signed for Chelsea from Atletico Madrid for £16million . The defender insists he wants to stay despite interest from former club . Brazilian has struggled to make the left back position his own this season .,0.16666666666666669,1.0,1.0,0.6666666666666666,0.1886133207735413,-0.021946654106874602,0.8113866792264587,0.8113866792264587,0.4780533458931253
1444,dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,M5,"Filipe Luis insists he wants to stay at Chelsea until the end of his contract , despite Atletico Madrid considering bringing him back in the summer . The full back signed a three-year contract when he moved from the Spanish champions last July , but has struggled to make the left back position his own at Stamford Bridge . Atletico hope that may give them leverage , but Luis said : ‘ I ’ m happy at Chelsea . I want to stay at the club until the end of my contract. ’ Filipe Luis insists he wants to stay at Chelsea ( right ) , despite Atletico Madrid considering re-signing him Luis played in Brazil ’ s friendly wins against France and Chile during the international break , but attentions now turn to the Premier League title run-in . And Chelsea manager Jose Mourinho is refusing to let his league leaders rest on their laurels until the job is done . ‘ He always asks for everybody to be focused and concentrate in the matches and try to win every game we play , ’ Luis added . ‘ He always says that to us . He never says anything else . ‘ It ’ s really difficult . We have nine really difficult games . We have to be better than ever but I think we ’ re prepared to cope with the hard situation that we have. ’ The defender 's attentions now turn to the Premier League having played for Brazil against France and Chile","Filipe luis insists he wants to stay at chelsea until the end of his contract , despite atletico madrid considering bringing him back in the summer . The full back signed a three - year contract when he moved from the spanish champions last july , but has struggled to make the left back position his own at stamford bridge . Filipe luis insists he wants to stay at chelsea ( right ) , despite atletico madrid considering re-signing him",Filipe Luis signed for Chelsea from Atletico Madrid for £16million . The defender insists he wants to stay despite interest from former club . Brazilian has struggled to make the left back position his own this season .,0.8333333333333333,1.0,1.0,0.8333333333333333,0.19762146418324486,0.6357118691500884,0.8023785358167551,0.8023785358167551,0.6357118691500884
1448,dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,M2,"Filipe Luis insists he wants to stay at Chelsea until the end of his contract , despite Atletico Madrid considering bringing him back in the summer . The full back signed a three-year contract when he moved from the Spanish champions last July , but has struggled to make the left back position his own at Stamford Bridge . Atletico hope that may give them leverage , but Luis said : ‘ I ’ m happy at Chelsea . I want to stay at the club until the end of my contract. ’ Filipe Luis insists he wants to stay at Chelsea ( right ) , despite Atletico Madrid considering re-signing him Luis played in Brazil ’ s friendly wins against France and Chile during the international break , but attentions now turn to the Premier League title run-in . And Chelsea manager Jose Mourinho is refusing to let his league leaders rest on their laurels until the job is done . ‘ He always asks for everybody to be focused and concentrate in the matches and try to win every game we play , ’ Luis added . ‘ He always says that to us . He never says anything else . ‘ It ’ s really difficult . We have nine really difficult games . We have to be better than ever but I think we ’ re prepared to cope with the hard situation that we have. ’ The defender 's attentions now turn to the Premier League having played for Brazil against France and Chile","Filipe luis insists he wants to stay at chelsea until the end of his contract , despite atletico madrid considering bringing him back in the summer . ' Filipe luis insists he wants to stay at chelsea ( right ) , despite atletico madrid considering re-signing him . He never says anything else .",Filipe Luis signed for Chelsea from Atletico Madrid for £16million . The defender insists he wants to stay despite interest from former club . Brazilian has struggled to make the left back position his own this season .,0.08333333333333331,0.9166666666666667,1.0,0.33333333333333337,0.17841563290733858,-0.09508229957400527,0.7382510337593282,0.8215843670926615,0.1549177004259948
1452,dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,M9,"Filipe Luis insists he wants to stay at Chelsea until the end of his contract , despite Atletico Madrid considering bringing him back in the summer . The full back signed a three-year contract when he moved from the Spanish champions last July , but has struggled to make the left back position his own at Stamford Bridge . Atletico hope that may give them leverage , but Luis said : ‘ I ’ m happy at Chelsea . I want to stay at the club until the end of my contract. ’ Filipe Luis insists he wants to stay at Chelsea ( right ) , despite Atletico Madrid considering re-signing him Luis played in Brazil ’ s friendly wins against France and Chile during the international break , but attentions now turn to the Premier League title run-in . And Chelsea manager Jose Mourinho is refusing to let his league leaders rest on their laurels until the job is done . ‘ He always asks for everybody to be focused and concentrate in the matches and try to win every game we play , ’ Luis added . ‘ He always says that to us . He never says anything else . ‘ It ’ s really difficult . We have nine really difficult games . We have to be better than ever but I think we ’ re prepared to cope with the hard situation that we have. ’ The defender 's attentions now turn to the Premier League having played for Brazil against France and Chile",Filipe luis says he wants to stay at chelsea until end of contract . The full back signed a three-year contract when he moved from the spanish champions . Luis played in brazil 's friendly wins against france and chile . Filipe luis insists he wants to stay at stamford bridge .,Filipe Luis signed for Chelsea from Atletico Madrid for £16million . The defender insists he wants to stay despite interest from former club . Brazilian has struggled to make the left back position his own this season .,0.16666666666666669,1.0,1.0,0.5,0.16133477519916112,0.005331891467505567,0.8386652248008388,0.8386652248008388,0.3386652248008389
1487,dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,M14,"A predatory convicted paedophile with an obsession with young girls has gone on the run after vanishing from a psychiatric unit . Stephen Munden , 54 , described as having a 'fanatical obsession ' with small girls after he targeted a toddler on a bus , has been missing since 6.15pm on Tuesday and was last seen leaving a hospital , near Hook , Hampshire . Now officers have launched a manhunt to find Munden - who was detained under the Mental Health Act after sexually touching the three-year-old girl . A predatory convicted paedophile with an obsession with young girls has gone on the run after vanishing from a psychiatric unit . Stephen Munden , 54 , ( pictured with and without a beard ) was last seen leaving a hospital , near Hook , Hampshire He is described as about 5ft 8ins tall , of a heavy build , and has dark hair . Officers said they believed that Munden , who suffers from learning difficulties , may have shaved off his beard before leaving the hospital in Winchfield and have released images of him with both facial hair and a clean shave . He was detained at the private facility under a hospital order following his sentence last August for sexual offences . Munden was convicted of sexually touching a child under the age of 13 . A court heard he deliberately sat near a three-year-old girl and stroked her hand with his finger - in full view of the child 's mother and grandmother . Munden , formerly of Marchwood , near Southampton , denied the offence , claiming it was accidental when he appeared at Southampton Crown Court . During the sentencing David Jenkins , prosecuting , told Judge Peter Henry that the defendant had admitted ten unrelated offences of possessing or attempting to possess indecent images of children . The court heard he had been arrested after using one of the public computers at Hythe library in an attempt to download images . Mr Jenkins said children 's clothes , books and dolls were found at Munden 's home and added : 'He has a fanatical obsession with young girls . ' A court heard he deliberately sat near a three-year-old girl and stroked her hand with his finger - in full view of the child 's mother and grandmother . Munden , formerly of Marchwood , near Southampton , denied the offence , claiming it was accidental when he appeared at Southampton Crown Court Consultant physiatrist John O'Shea said the defendant was autistic and also suffered from mild learning difficulties . He added that Munden had difficulty controlling his sexual interest in small children but the girl on the bus was probably unaware of his intentions . Keely Harvey , in mitigation , said : 'He did not accept that he deliberately touched the child 's hand . ' But the judge said 'the move from non-contact offences to a contact offence is significant ' and he was made the subject of a hospital order . Detective Chief Inspector Tim Rowlandson said : 'We are extremely keen to hear from anyone who has seen this man since yesterday evening or knows where he might be . 'Mr Munden is subject to a hospital order after being convicted and sentenced for sexual offences and also suffers from learning difficulties , so we need to know where he is as a matter of urgency . '","Stephen munden , 54 , was last seen leaving a hospital , near hook , hampshire . He was last seen leaving a hospital , near hook , hampshire . Now officers have launched a manhunt to find munden - who was detained under the mental health act .","Stephen Munden , 54 , has absconded from hospital , near Hook , Hampshire . He was described as having a 'fanatical obsession ' with small girls . Munden was convicted of sexually touching a child under the age of 13 . The sex offender may have shaved off his thick beard , police say .",0.25,1.0,1.0,0.41666666666666663,0.19568942998566266,0.05431057001433734,0.8043105700143374,0.8043105700143374,0.22097723668100397
1488,dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,M11,"A timewarp home which has remained unchanged since the 1930s is up for sale complete with original features including stained-glass windows , oil-fired central heating and retro jars of popular food . The collector ’ s paradise in Horfield , Bristol , which has gone untouched for more than 80 years comes complete with the original bathroom and kitchen , wood-panelled hallway and even the vintage cupboards . With features that were once commonplace but are now considered decidedly old-fashioned , the semi-detached property has a guide price of between £200,000 and £250,000 . The collector ’ s paradise in Horfield , Bristol , which has gone untouched for more than 80 years , comes complete with the original bathroom , kitchen , stained-glass windows and even oil-fired central heating - making it a collector 's or antique love 's paradise It 's a nondescript semi-detached home from the outside but inside it 's a treasure trove with features including beautiful stained glass windows The house even boasts the original bathroom which was installed when it was built - in a fetching mint green and black colour scheme The most eye-catching room is the dated bathroom - with its mint and black colour scheme - which comes complete with original tiles , wooden floor , yellow wallpaper and green sink . hoe house 's wood-panelled hall is lit by quirky stained-glass windows , depicting ships in full sail , while the living room 's windows are patterned with coats of arms on the glass . The three-bedroom home also comes with all of the original 1930s cupboards in the kitchen , a brick open-face fire and dated kitchen sink . A high shelf in the hallway holds original tins of produce from yesteryear , including Cadbury ’ s Marvel dried milk , Tate and Lyle sugar and Colman ’ s Mustard . While some features have been upgraded - the house is double glazed - David Beddoe , director of Auction Houses Bristol and Somerset North , believes the potential cost of renovations could put developers off . He believes the house could make a perfect family home for those with a passion for antiques . The historic house will be auctioned on April 30 at the County Ground in Bristol . A hallway shelf holds original tins of produce from the past including Cadbury ’ s Marvel dried milk , Tate and Lyle sugar and Colman ’ s Mustard The original kitchen appears dated but still has some unusual original features including the cupboards and the glass-panelled door The three-bedroom home also comes with all the original cupboards in the kitchen , a brick open-face fire and a rather dated kitchen sink While the wood-panelled hall is lit by stained-glass windows depicting ships the living room comes with various coats of arms in the glass With once commonplace features ( pictured ) now considered old-fashioned the property has a guide price of between £200,000 and £250,000 The property is unimposing from the outside - but inside boasts a number of quirky and unusual original features like these bedroom windows While some features have been upgraded - the house is double glazed - auctioneers worry the cost of renovations could put developers off","The collector 's paradise in horfield , bristol , has gone untouched for more than 80 years . The 1930s is up for sale with original features including a windows and kitchen . The house has been a guide price of between # 200,000 and # 250,000 . The # 250,000 house will be auctioned on april 30 at the county ground in bristol . It has been the original bathroom and kitchen and a ` guide ' for the .","Nondescript semi-detached home for sale in Horfield , Bristol , is an unlikely collector 's paradise . House has gone untouched for more than 80 years and comes complete with stain-glass windows . The timewarp home also boasts oil-fired central heating and comes with original bathroom and kitchen .",0.5833333333333334,1.0,0.5,0.8333333333333333,0.06793842135974001,0.5153949119735933,0.93206157864026,0.43206157864025996,0.7653949119735932
1504,dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,M2,"Team-mates Neymar and Dani Alves proved their dedication to Barcelona by supporting the club ’ s basketball side . Neymar and Alves headed to watch El Clasico on Thursday night alongside the Brazilian 's sister Rafaella . Barca prevailed with a narrow 85-80 victory in the Euro League contest . Brazil star Neymar ( centre ) takes a selfie with friends and Barcelona team-mate Dani Alves ( right ) However Real Madrid remain top of their Euro League division over their bitter rivals , just by points difference . Neymar helped Brazil beat Chile 1-0 at the Emirates Stadium on Sunday in a feisty contest and had to withstand several brutal challenges from the South American rivals . Before the international break Luis Enrique 's Barcelona had won their El Clasico contest to move four points clear at the top of La Liga . Neymar and his Barcelona team-mates return to La Liga on Sunday , taking on Celta Vigo as they continue to compete for a treble of trophies . Neymar 's sister Rafaella ( left ) headed to watch El Clasico of basketball with the Barcelona forward Neymar 's sister Rafaella ( right ) attends a Euro League basketball match between Barcelona and Real Madrid Neymar is distracted at the basketball as his sister Rafaella ( centre ) watches on Neymar , Brazil 's captain , led his national side to a 1-0 win over Chile at the Emirates last weekend Barcelona team-mate Dani Alves ( front left ) joined Neymar and friends to watch some live basketball Gary Medel walks off having appeared to stamp on Neymar at the Emirates on Sunday",Team-mates neymar and dani alves proved their dedication to barcelona by supporting the club 's basketball side . Neymar and alves headed to watch el clasico on thursday night alongside the brazilian 's sister rafaella . Barca prevailed with a narrow 85-80 victory in the euro league contest .,Neymar helped Brazil beat Chile 1-0 at the Emirates stadium last weekend . Barcelona won the El Clasico to go four points clear at the top of La Liga . Luis Enrique 's side take on Celta Vigo in La Liga on Sunday .,0.75,1.0,1.0,0.75,0.16872536352894696,0.581274636471053,0.831274636471053,0.831274636471053,0.581274636471053
1505,dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,M9,"Team-mates Neymar and Dani Alves proved their dedication to Barcelona by supporting the club ’ s basketball side . Neymar and Alves headed to watch El Clasico on Thursday night alongside the Brazilian 's sister Rafaella . Barca prevailed with a narrow 85-80 victory in the Euro League contest . Brazil star Neymar ( centre ) takes a selfie with friends and Barcelona team-mate Dani Alves ( right ) However Real Madrid remain top of their Euro League division over their bitter rivals , just by points difference . Neymar helped Brazil beat Chile 1-0 at the Emirates Stadium on Sunday in a feisty contest and had to withstand several brutal challenges from the South American rivals . Before the international break Luis Enrique 's Barcelona had won their El Clasico contest to move four points clear at the top of La Liga . Neymar and his Barcelona team-mates return to La Liga on Sunday , taking on Celta Vigo as they continue to compete for a treble of trophies . Neymar 's sister Rafaella ( left ) headed to watch El Clasico of basketball with the Barcelona forward Neymar 's sister Rafaella ( right ) attends a Euro League basketball match between Barcelona and Real Madrid Neymar is distracted at the basketball as his sister Rafaella ( centre ) watches on Neymar , Brazil 's captain , led his national side to a 1-0 win over Chile at the Emirates last weekend Barcelona team-mate Dani Alves ( front left ) joined Neymar and friends to watch some live basketball Gary Medel walks off having appeared to stamp on Neymar at the Emirates on Sunday",Neymar and dani alves proved their dedication to barcelona . Neymar and alves headed to watch el clasico on thursday night . Neymar helped brazil beat chile 1-0 at the emirates stadium on sunday . Real madrid remain top of their euro league division over their rivals .,Neymar helped Brazil beat Chile 1-0 at the Emirates stadium last weekend . Barcelona won the El Clasico to go four points clear at the top of La Liga . Luis Enrique 's side take on Celta Vigo in La Liga on Sunday .,0.25,1.0,0.9166666666666667,0.5833333333333334,0.09883868551249678,0.15116131448750322,0.9011613144875033,0.81782798115417,0.4844946478208366
1506,dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,M10,"Team-mates Neymar and Dani Alves proved their dedication to Barcelona by supporting the club ’ s basketball side . Neymar and Alves headed to watch El Clasico on Thursday night alongside the Brazilian 's sister Rafaella . Barca prevailed with a narrow 85-80 victory in the Euro League contest . Brazil star Neymar ( centre ) takes a selfie with friends and Barcelona team-mate Dani Alves ( right ) However Real Madrid remain top of their Euro League division over their bitter rivals , just by points difference . Neymar helped Brazil beat Chile 1-0 at the Emirates Stadium on Sunday in a feisty contest and had to withstand several brutal challenges from the South American rivals . Before the international break Luis Enrique 's Barcelona had won their El Clasico contest to move four points clear at the top of La Liga . Neymar and his Barcelona team-mates return to La Liga on Sunday , taking on Celta Vigo as they continue to compete for a treble of trophies . Neymar 's sister Rafaella ( left ) headed to watch El Clasico of basketball with the Barcelona forward Neymar 's sister Rafaella ( right ) attends a Euro League basketball match between Barcelona and Real Madrid Neymar is distracted at the basketball as his sister Rafaella ( centre ) watches on Neymar , Brazil 's captain , led his national side to a 1-0 win over Chile at the Emirates last weekend Barcelona team-mate Dani Alves ( front left ) joined Neymar and friends to watch some live basketball Gary Medel walks off having appeared to stamp on Neymar at the Emirates on Sunday",Neymar helped brazil beat chile 1-0 at the emirates stadium on sunday . Real madrid remain top of their euro league division . Luis enrique 's barcelona had won their el clasico to move four points clear at the top of la liga .,Neymar helped Brazil beat Chile 1-0 at the Emirates stadium last weekend . Barcelona won the El Clasico to go four points clear at the top of La Liga . Luis Enrique 's side take on Celta Vigo in La Liga on Sunday .,0.16666666666666669,1.0,1.0,0.0,0.0801659248512046,0.08650074181546208,0.9198340751487954,0.9198340751487954,-0.0801659248512046
1507,dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,M8,"Team-mates Neymar and Dani Alves proved their dedication to Barcelona by supporting the club ’ s basketball side . Neymar and Alves headed to watch El Clasico on Thursday night alongside the Brazilian 's sister Rafaella . Barca prevailed with a narrow 85-80 victory in the Euro League contest . Brazil star Neymar ( centre ) takes a selfie with friends and Barcelona team-mate Dani Alves ( right ) However Real Madrid remain top of their Euro League division over their bitter rivals , just by points difference . Neymar helped Brazil beat Chile 1-0 at the Emirates Stadium on Sunday in a feisty contest and had to withstand several brutal challenges from the South American rivals . Before the international break Luis Enrique 's Barcelona had won their El Clasico contest to move four points clear at the top of La Liga . Neymar and his Barcelona team-mates return to La Liga on Sunday , taking on Celta Vigo as they continue to compete for a treble of trophies . Neymar 's sister Rafaella ( left ) headed to watch El Clasico of basketball with the Barcelona forward Neymar 's sister Rafaella ( right ) attends a Euro League basketball match between Barcelona and Real Madrid Neymar is distracted at the basketball as his sister Rafaella ( centre ) watches on Neymar , Brazil 's captain , led his national side to a 1-0 win over Chile at the Emirates last weekend Barcelona team-mate Dani Alves ( front left ) joined Neymar and friends to watch some live basketball Gary Medel walks off having appeared to stamp on Neymar at the Emirates on Sunday",Neymar and alves headed to watch el clasico on thursday night . Dani alves proved their dedication to barcelona by supporting basketball side . Real madrid remain top of their euro league division over their bitter rivals .,Neymar helped Brazil beat Chile 1-0 at the Emirates stadium last weekend . Barcelona won the El Clasico to go four points clear at the top of La Liga . Luis Enrique 's side take on Celta Vigo in La Liga on Sunday .,0.41666666666666663,1.0,0.9166666666666667,0.5833333333333334,0.10400769437241056,0.3126589722942561,0.8959923056275895,0.8126589722942562,0.47932563896092284
1509,dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,M0,"Team-mates Neymar and Dani Alves proved their dedication to Barcelona by supporting the club ’ s basketball side . Neymar and Alves headed to watch El Clasico on Thursday night alongside the Brazilian 's sister Rafaella . Barca prevailed with a narrow 85-80 victory in the Euro League contest . Brazil star Neymar ( centre ) takes a selfie with friends and Barcelona team-mate Dani Alves ( right ) However Real Madrid remain top of their Euro League division over their bitter rivals , just by points difference . Neymar helped Brazil beat Chile 1-0 at the Emirates Stadium on Sunday in a feisty contest and had to withstand several brutal challenges from the South American rivals . Before the international break Luis Enrique 's Barcelona had won their El Clasico contest to move four points clear at the top of La Liga . Neymar and his Barcelona team-mates return to La Liga on Sunday , taking on Celta Vigo as they continue to compete for a treble of trophies . Neymar 's sister Rafaella ( left ) headed to watch El Clasico of basketball with the Barcelona forward Neymar 's sister Rafaella ( right ) attends a Euro League basketball match between Barcelona and Real Madrid Neymar is distracted at the basketball as his sister Rafaella ( centre ) watches on Neymar , Brazil 's captain , led his national side to a 1-0 win over Chile at the Emirates last weekend Barcelona team-mate Dani Alves ( front left ) joined Neymar and friends to watch some live basketball Gary Medel walks off having appeared to stamp on Neymar at the Emirates on Sunday",Team-mates neymar and dani alves proved their dedication to barcelona by supporting the club 's basketball side . Neymar and alves headed to watch el clasico on thursday night alongside the brazilian 's sister rafaella . Barca prevailed with a narrow 85-80 victory in the euro league contest .,Neymar helped Brazil beat Chile 1-0 at the Emirates stadium last weekend . Barcelona won the El Clasico to go four points clear at the top of La Liga . Luis Enrique 's side take on Celta Vigo in La Liga on Sunday .,0.9166666666666667,1.0,1.0,0.8333333333333333,0.16872529787159918,0.7479413687950676,0.8312747021284008,0.8312747021284008,0.6646080354617341
